week_id,store_id,item_id,promo_mechanism_id,units_ty,sales_dollars_ty,markdown_dollars_ty,regular_price_ty,sell_price_ty,units_ly,sales_dollars_ly,markdown_dollars_ly,regular_price_ly,sell_price_ly,dollar_chg_yoy,unit_chg_yoy,pct_chg_yoy,is_on_promo,promo_lift_units,gross_margin_ty,gross_margin_ly
45,282,1009,0,124,740.28,0.0,5.97,5.97,125,746.25,0.0,5.97,5.97,-5.97,-1,-0.8,0,0,207.28,208.95
46,282,1009,1,160,859.2,95.52,5.97,5.37,125,746.25,0.0,5.97,5.97,112.95,35,15.14,1,21,240.58,208.95
47,282,1009,0,141,841.77,0.0,5.97,5.97,144,859.68,0.0,5.97,5.97,-17.91,-3,-2.08,0,0,235.7,240.71
48,282,1009,0,157,937.29,0.0,5.97,5.97,139,829.83,0.0,5.97,5.97,107.46,18,12.95,0,0,262.44,232.35
49,282,1009,0,140,835.8,0.0,5.97,5.97,123,734.31,0.0,5.97,5.97,101.49,17,13.82,0,0,234.02,205.61
50,282,1009,4,135,805.95,0.0,5.97,5.97,121,722.37,0.0,5.97,5.97,83.58,14,11.57,1,15,225.67,202.26
51,282,1009,1,138,741.06,82.39,5.97,5.37,115,686.55,0.0,5.97,5.97,54.51,23,7.94,1,18,207.5,192.23
52,282,1009,4,139,829.83,0.0,5.97,5.97,123,734.31,0.0,5.97,5.97,95.52,16,13.01,1,15,232.35,205.61
1,385,1009,0,85,507.45,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,53.73,9,11.84,0,0,142.09,127.04
2,385,1009,1,82,440.34,48.95,5.97,5.37,72,429.84,0.0,5.97,5.97,10.5,10,2.44,1,11,123.3,120.36
3,385,1009,0,69,411.93,0.0,5.97,5.97,67,399.99,0.0,5.97,5.97,11.94,2,2.99,0,0,115.34,112.0
4,385,1009,0,74,441.78,0.0,5.97,5.97,68,405.96,0.0,5.97,5.97,35.82,6,8.82,0,0,123.7,113.67
5,385,1009,0,76,453.72,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,17.91,3,4.11,0,0,127.04,122.03
6,385,1009,0,70,417.9,0.0,5.97,5.97,92,494.04,54.92,5.97,5.37,-76.14,-22,-15.41,0,0,117.01,138.33
7,385,1009,0,78,465.66,0.0,5.97,5.97,93,555.21,0.0,5.97,5.97,-89.55,-15,-16.13,0,0,130.38,155.46
8,385,1009,0,80,477.6,0.0,5.97,5.97,91,543.27,0.0,5.97,5.97,-65.67,-11,-12.09,0,0,133.73,152.12
9,385,1009,0,79,471.63,0.0,5.97,5.97,94,561.18,0.0,5.97,5.97,-89.55,-15,-15.96,0,0,132.06,157.13
10,385,1009,0,84,501.48,0.0,5.97,5.97,83,495.51,0.0,5.97,5.97,5.97,1,1.2,0,0,140.41,138.74
11,385,1009,0,81,483.57,0.0,5.97,5.97,81,483.57,0.0,5.97,5.97,0.0,0,0.0,0,0,135.4,135.4
12,385,1009,4,99,591.03,0.0,5.97,5.97,83,495.51,0.0,5.97,5.97,95.52,16,19.28,1,10,165.49,138.74
13,385,1009,0,88,525.36,0.0,5.97,5.97,86,513.42,0.0,5.97,5.97,11.94,2,2.33,0,0,147.1,143.76
14,385,1009,0,81,483.57,0.0,5.97,5.97,98,585.06,0.0,5.97,5.97,-101.49,-17,-17.35,0,0,135.4,163.82
15,385,1009,0,75,447.75,0.0,5.97,5.97,78,465.66,0.0,5.97,5.97,-17.91,-3,-3.85,0,0,125.37,130.38
16,385,1009,0,80,477.6,0.0,5.97,5.97,80,429.6,47.76,5.97,5.37,48.0,0,11.17,0,0,133.73,120.29
17,385,1009,0,85,507.45,0.0,5.97,5.97,103,553.11,61.49,5.97,5.37,-45.66,-18,-8.26,0,0,142.09,154.87
18,385,1009,0,76,453.72,0.0,5.97,5.97,93,555.21,0.0,5.97,5.97,-101.49,-17,-18.28,0,0,127.04,155.46
19,385,1009,0,68,405.96,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,-29.85,-5,-6.85,0,0,113.67,122.03
20,385,1009,0,73,435.81,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,-101.49,-17,-18.89,0,0,122.03,150.44
21,385,1009,4,79,471.63,0.0,5.97,5.97,77,459.69,0.0,5.97,5.97,11.94,2,2.6,1,8,132.06,128.71
22,385,1009,0,72,429.84,0.0,5.97,5.97,78,465.66,0.0,5.97,5.97,-35.82,-6,-7.69,0,0,120.36,130.38
23,385,1009,1,95,510.15,56.72,5.97,5.37,73,435.81,0.0,5.97,5.97,74.34,22,17.06,1,12,142.84,122.03
24,385,1009,0,77,459.69,0.0,5.97,5.97,83,495.51,0.0,5.97,5.97,-35.82,-6,-7.23,0,0,128.71,138.74
25,385,1009,4,87,519.39,0.0,5.97,5.97,75,447.75,0.0,5.97,5.97,71.64,12,16.0,1,9,145.43,125.37
26,385,1009,0,94,561.18,0.0,5.97,5.97,88,525.36,0.0,5.97,5.97,35.82,6,6.82,0,0,157.13,147.1
27,385,1009,0,83,495.51,0.0,5.97,5.97,85,507.45,0.0,5.97,5.97,-11.94,-2,-2.35,0,0,138.74,142.09
28,385,1009,0,83,495.51,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,41.79,7,9.21,0,0,138.74,127.04
29,385,1009,0,75,447.75,0.0,5.97,5.97,74,441.78,0.0,5.97,5.97,5.97,1,1.35,0,0,125.37,123.7
30,385,1009,0,78,465.66,0.0,5.97,5.97,71,423.87,0.0,5.97,5.97,41.79,7,9.86,0,0,130.38,118.68
31,385,1009,0,72,429.84,0.0,5.97,5.97,72,429.84,0.0,5.97,5.97,0.0,0,0.0,0,0,120.36,120.36
32,385,1009,1,82,440.34,48.95,5.97,5.37,69,411.93,0.0,5.97,5.97,28.41,13,6.9,1,11,123.3,115.34
33,385,1009,0,74,441.78,0.0,5.97,5.97,87,467.19,51.94,5.97,5.37,-25.41,-13,-5.44,0,0,123.7,130.81
34,385,1009,0,73,435.81,0.0,5.97,5.97,85,456.45,50.75,5.97,5.37,-20.64,-12,-4.52,0,0,122.03,127.81
35,385,1009,0,76,453.72,0.0,5.97,5.97,71,423.87,0.0,5.97,5.97,29.85,5,7.04,0,0,127.04,118.68
36,385,1009,0,76,453.72,0.0,5.97,5.97,75,447.75,0.0,5.97,5.97,5.97,1,1.33,0,0,127.04,125.37
37,385,1009,0,74,441.78,0.0,5.97,5.97,70,417.9,0.0,5.97,5.97,23.88,4,5.71,0,0,123.7,117.01
38,385,1009,0,79,471.63,0.0,5.97,5.97,78,465.66,0.0,5.97,5.97,5.97,1,1.28,0,0,132.06,130.38
39,385,1009,4,93,555.21,0.0,5.97,5.97,85,507.45,0.0,5.97,5.97,47.76,8,9.41,1,10,155.46,142.09
40,385,1009,0,77,459.69,0.0,5.97,5.97,81,483.57,0.0,5.97,5.97,-23.88,-4,-4.94,0,0,128.71,135.4
41,385,1009,1,97,520.89,57.91,5.97,5.37,83,495.51,0.0,5.97,5.97,25.38,14,5.12,1,12,145.85,138.74
42,385,1009,0,89,531.33,0.0,5.97,5.97,101,542.37,60.3,5.97,5.37,-11.04,-12,-2.04,0,0,148.77,151.86
43,385,1009,0,83,495.51,0.0,5.97,5.97,84,501.48,0.0,5.97,5.97,-5.97,-1,-1.19,0,0,138.74,140.41
44,385,1009,0,90,537.3,0.0,5.97,5.97,104,620.88,0.0,5.97,5.97,-83.58,-14,-13.46,0,0,150.44,173.85
45,385,1009,0,91,543.27,0.0,5.97,5.97,87,519.39,0.0,5.97,5.97,23.88,4,4.6,0,0,152.12,145.43
46,385,1009,1,111,596.07,66.27,5.97,5.37,95,567.15,0.0,5.97,5.97,28.92,16,5.1,1,14,166.9,158.8
47,385,1009,0,107,638.79,0.0,5.97,5.97,100,597.0,0.0,5.97,5.97,41.79,7,7.0,0,0,178.86,167.16
48,385,1009,0,113,674.61,0.0,5.97,5.97,98,585.06,0.0,5.97,5.97,89.55,15,15.31,0,0,188.89,163.82
49,385,1009,0,99,591.03,0.0,5.97,5.97,97,579.09,0.0,5.97,5.97,11.94,2,2.06,0,0,165.49,162.15
50,385,1009,4,98,585.06,0.0,5.97,5.97,91,543.27,0.0,5.97,5.97,41.79,7,7.69,1,10,163.82,152.12
51,385,1009,1,99,531.63,59.1,5.97,5.37,87,519.39,0.0,5.97,5.97,12.24,12,2.36,1,13,148.86,145.43
52,385,1009,4,103,614.91,0.0,5.97,5.97,84,501.48,0.0,5.97,5.97,113.43,19,22.62,1,11,172.17,140.41
1,111,1009,0,105,626.85,0.0,5.97,5.97,96,573.12,0.0,5.97,5.97,53.73,9,9.38,0,0,175.52,160.47
2,111,1009,1,105,563.85,62.69,5.97,5.37,85,507.45,0.0,5.97,5.97,56.4,20,11.11,1,14,157.88,142.09
3,111,1009,0,93,555.21,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,17.91,3,3.33,0,0,155.46,150.44
4,111,1009,0,86,513.42,0.0,5.97,5.97,86,513.42,0.0,5.97,5.97,0.0,0,0.0,0,0,143.76,143.76
5,111,1009,0,89,531.33,0.0,5.97,5.97,88,525.36,0.0,5.97,5.97,5.97,1,1.14,0,0,148.77,147.1
6,111,1009,0,89,531.33,0.0,5.97,5.97,112,601.44,66.86,5.97,5.37,-70.11,-23,-11.66,0,0,148.77,168.4
7,111,1009,0,96,573.12,0.0,5.97,5.97,116,692.52,0.0,5.97,5.97,-119.4,-20,-17.24,0,0,160.47,193.91
8,111,1009,0,95,567.15,0.0,5.97,5.97,115,686.55,0.0,5.97,5.97,-119.4,-20,-17.39,0,0,158.8,192.23
9,111,1009,0,102,608.94,0.0,5.97,5.97,122,728.34,0.0,5.97,5.97,-119.4,-20,-16.39,0,0,170.5,203.94
10,111,1009,0,103,614.91,0.0,5.97,5.97,97,579.09,0.0,5.97,5.97,35.82,6,6.19,0,0,172.17,162.15
11,111,1009,0,108,644.76,0.0,5.97,5.97,96,573.12,0.0,5.97,5.97,71.64,12,12.5,0,0,180.53,160.47
12,111,1009,4,111,662.67,0.0,5.97,5.97,103,614.91,0.0,5.97,5.97,47.76,8,7.77,1,12,185.55,172.17
13,111,1009,0,113,674.61,0.0,5.97,5.97,114,680.58,0.0,5.97,5.97,-5.97,-1,-0.88,0,0,188.89,190.56
14,111,1009,0,97,579.09,0.0,5.97,5.97,126,752.22,0.0,5.97,5.97,-173.13,-29,-23.02,0,0,162.15,210.62
15,111,1009,0,103,614.91,0.0,5.97,5.97,100,597.0,0.0,5.97,5.97,17.91,3,3.0,0,0,172.17,167.16
16,111,1009,0,92,549.24,0.0,5.97,5.97,106,569.22,63.28,5.97,5.37,-19.98,-14,-3.51,0,0,153.79,159.38
17,111,1009,0,100,597.0,0.0,5.97,5.97,135,724.95,80.59,5.97,5.37,-127.95,-35,-17.65,0,0,167.16,202.99
18,111,1009,0,91,543.27,0.0,5.97,5.97,115,686.55,0.0,5.97,5.97,-143.28,-24,-20.87,0,0,152.12,192.23
19,111,1009,0,87,519.39,0.0,5.97,5.97,85,507.45,0.0,5.97,5.97,11.94,2,2.35,0,0,145.43,142.09
20,111,1009,0,94,561.18,0.0,5.97,5.97,108,644.76,0.0,5.97,5.97,-83.58,-14,-12.96,0,0,157.13,180.53
21,111,1009,4,106,632.82,0.0,5.97,5.97,91,543.27,0.0,5.97,5.97,89.55,15,16.48,1,12,177.19,152.12
22,111,1009,0,99,591.03,0.0,5.97,5.97,89,531.33,0.0,5.97,5.97,59.7,10,11.24,0,0,165.49,148.77
23,111,1009,1,116,622.92,69.25,5.97,5.37,94,561.18,0.0,5.97,5.97,61.74,22,11.0,1,15,174.42,157.13
24,111,1009,0,105,626.85,0.0,5.97,5.97,97,579.09,0.0,5.97,5.97,47.76,8,8.25,0,0,175.52,162.15
25,111,1009,4,110,656.7,0.0,5.97,5.97,96,573.12,0.0,5.97,5.97,83.58,14,14.58,1,12,183.88,160.47
26,111,1009,0,110,656.7,0.0,5.97,5.97,107,638.79,0.0,5.97,5.97,17.91,3,2.8,0,0,183.88,178.86
27,111,1009,0,104,620.88,0.0,5.97,5.97,103,614.91,0.0,5.97,5.97,5.97,1,0.97,0,0,173.85,172.17
28,111,1009,0,102,608.94,0.0,5.97,5.97,101,602.97,0.0,5.97,5.97,5.97,1,0.99,0,0,170.5,168.83
29,111,1009,0,102,608.94,0.0,5.97,5.97,97,579.09,0.0,5.97,5.97,29.85,5,5.15,0,0,170.5,162.15
30,111,1009,0,100,597.0,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,59.7,10,11.11,0,0,167.16,150.44
31,111,1009,0,97,579.09,0.0,5.97,5.97,93,555.21,0.0,5.97,5.97,23.88,4,4.3,0,0,162.15,155.46
32,111,1009,1,108,579.96,64.48,5.97,5.37,89,531.33,0.0,5.97,5.97,48.63,19,9.15,1,14,162.39,148.77
33,111,1009,0,88,525.36,0.0,5.97,5.97,111,596.07,66.27,5.97,5.37,-70.71,-23,-11.86,0,0,147.1,166.9
34,111,1009,0,94,561.18,0.0,5.97,5.97,101,542.37,60.3,5.97,5.37,18.81,-7,3.47,0,0,157.13,151.86
35,111,1009,0,90,537.3,0.0,5.97,5.97,87,519.39,0.0,5.97,5.97,17.91,3,3.45,0,0,150.44,145.43
36,111,1009,0,88,525.36,0.0,5.97,5.97,86,513.42,0.0,5.97,5.97,11.94,2,2.33,0,0,147.1,143.76
37,111,1009,0,90,537.3,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,0.0,0,0.0,0,0,150.44,150.44
38,111,1009,0,96,573.12,0.0,5.97,5.97,96,573.12,0.0,5.97,5.97,0.0,0,0.0,0,0,160.47,160.47
39,111,1009,4,127,758.19,0.0,5.97,5.97,108,644.76,0.0,5.97,5.97,113.43,19,17.59,1,14,212.29,180.53
40,111,1009,0,104,620.88,0.0,5.97,5.97,96,573.12,0.0,5.97,5.97,47.76,8,8.33,0,0,173.85,160.47
41,111,1009,1,121,649.77,72.24,5.97,5.37,99,591.03,0.0,5.97,5.97,58.74,22,9.94,1,16,181.94,165.49
42,111,1009,0,111,662.67,0.0,5.97,5.97,127,681.99,75.82,5.97,5.37,-19.32,-16,-2.83,0,0,185.55,190.96
43,111,1009,0,107,638.79,0.0,5.97,5.97,104,620.88,0.0,5.97,5.97,17.91,3,2.88,0,0,178.86,173.85
44,111,1009,0,110,656.7,0.0,5.97,5.97,143,853.71,0.0,5.97,5.97,-197.01,-33,-23.08,0,0,183.88,239.04
45,111,1009,0,118,704.46,0.0,5.97,5.97,110,656.7,0.0,5.97,5.97,47.76,8,7.27,0,0,197.25,183.88
46,111,1009,1,138,741.06,82.39,5.97,5.37,111,662.67,0.0,5.97,5.97,78.39,27,11.83,1,18,207.5,185.55
47,111,1009,0,138,823.86,0.0,5.97,5.97,124,740.28,0.0,5.97,5.97,83.58,14,11.29,0,0,230.68,207.28
48,111,1009,0,141,841.77,0.0,5.97,5.97,131,782.07,0.0,5.97,5.97,59.7,10,7.63,0,0,235.7,218.98
49,111,1009,0,113,674.61,0.0,5.97,5.97,108,644.76,0.0,5.97,5.97,29.85,5,4.63,0,0,188.89,180.53
50,111,1009,4,124,740.28,0.0,5.97,5.97,105,626.85,0.0,5.97,5.97,113.43,19,18.1,1,13,207.28,175.52
51,111,1009,1,116,622.92,69.25,5.97,5.37,100,597.0,0.0,5.97,5.97,25.92,16,4.34,1,15,174.42,167.16
52,111,1009,4,123,734.31,0.0,5.97,5.97,108,644.76,0.0,5.97,5.97,89.55,15,13.89,1,13,205.61,180.53
1,570,1009,0,72,429.84,0.0,5.97,5.97,71,423.87,0.0,5.97,5.97,5.97,1,1.41,0,0,120.36,118.68
2,570,1009,1,67,359.79,40.0,5.97,5.37,61,364.17,0.0,5.97,5.97,-4.38,6,-1.2,1,9,100.74,101.97
3,570,1009,0,61,364.17,0.0,5.97,5.97,57,340.29,0.0,5.97,5.97,23.88,4,7.02,0,0,101.97,95.28
4,570,1009,0,57,340.29,0.0,5.97,5.97,58,346.26,0.0,5.97,5.97,-5.97,-1,-1.72,0,0,95.28,96.95
5,570,1009,0,64,382.08,0.0,5.97,5.97,59,352.23,0.0,5.97,5.97,29.85,5,8.47,0,0,106.98,98.62
6,570,1009,0,58,346.26,0.0,5.97,5.97,81,434.97,48.36,5.97,5.37,-88.71,-23,-20.39,0,0,96.95,121.79
7,570,1009,0,65,388.05,0.0,5.97,5.97,77,459.69,0.0,5.97,5.97,-71.64,-12,-15.58,0,0,108.65,128.71
8,570,1009,0,65,388.05,0.0,5.97,5.97,81,483.57,0.0,5.97,5.97,-95.52,-16,-19.75,0,0,108.65,135.4
9,570,1009,0,66,394.02,0.0,5.97,5.97,83,495.51,0.0,5.97,5.97,-101.49,-17,-20.48,0,0,110.33,138.74
10,570,1009,0,66,394.02,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,0.0,0,0.0,0,0,110.33,110.33
11,570,1009,0,69,411.93,0.0,5.97,5.97,69,411.93,0.0,5.97,5.97,0.0,0,0.0,0,0,115.34,115.34
12,570,1009,4,77,459.69,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,65.67,11,16.67,1,8,128.71,110.33
13,570,1009,0,72,429.84,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,-23.88,-4,-5.26,0,0,120.36,127.04
14,570,1009,0,66,394.02,0.0,5.97,5.97,81,483.57,0.0,5.97,5.97,-89.55,-15,-18.52,0,0,110.33,135.4
15,570,1009,0,62,370.14,0.0,5.97,5.97,61,364.17,0.0,5.97,5.97,5.97,1,1.64,0,0,103.64,101.97
16,570,1009,0,62,370.14,0.0,5.97,5.97,69,370.53,41.19,5.97,5.37,-0.39,-7,-0.11,0,0,103.64,103.75
17,570,1009,0,71,423.87,0.0,5.97,5.97,92,494.04,54.92,5.97,5.37,-70.17,-21,-14.2,0,0,118.68,138.33
18,570,1009,0,65,388.05,0.0,5.97,5.97,71,423.87,0.0,5.97,5.97,-35.82,-6,-8.45,0,0,108.65,118.68
19,570,1009,0,63,376.11,0.0,5.97,5.97,57,340.29,0.0,5.97,5.97,35.82,6,10.53,0,0,105.31,95.28
20,570,1009,0,59,352.23,0.0,5.97,5.97,72,429.84,0.0,5.97,5.97,-77.61,-13,-18.06,0,0,98.62,120.36
21,570,1009,4,71,423.87,0.0,5.97,5.97,58,346.26,0.0,5.97,5.97,77.61,13,22.41,1,8,118.68,96.95
22,570,1009,0,65,388.05,0.0,5.97,5.97,65,388.05,0.0,5.97,5.97,0.0,0,0.0,0,0,108.65,108.65
23,570,1009,1,76,408.12,45.37,5.97,5.37,64,382.08,0.0,5.97,5.97,26.04,12,6.82,1,10,114.27,106.98
24,570,1009,0,66,394.02,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,0.0,0,0.0,0,0,110.33,110.33
25,570,1009,4,79,471.63,0.0,5.97,5.97,70,417.9,0.0,5.97,5.97,53.73,9,12.86,1,9,132.06,117.01
26,570,1009,0,76,453.72,0.0,5.97,5.97,74,441.78,0.0,5.97,5.97,11.94,2,2.7,0,0,127.04,123.7
27,570,1009,0,67,399.99,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,5.97,1,1.52,0,0,112.0,110.33
28,570,1009,0,65,388.05,0.0,5.97,5.97,69,411.93,0.0,5.97,5.97,-23.88,-4,-5.8,0,0,108.65,115.34
29,570,1009,0,65,388.05,0.0,5.97,5.97,68,405.96,0.0,5.97,5.97,-17.91,-3,-4.41,0,0,108.65,113.67
30,570,1009,0,66,394.02,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,0.0,0,0.0,0,0,110.33,110.33
31,570,1009,0,62,370.14,0.0,5.97,5.97,63,376.11,0.0,5.97,5.97,-5.97,-1,-1.59,0,0,103.64,105.31
32,570,1009,1,74,397.38,44.18,5.97,5.37,63,376.11,0.0,5.97,5.97,21.27,11,5.66,1,9,111.27,105.31
33,570,1009,0,59,352.23,0.0,5.97,5.97,78,418.86,46.57,5.97,5.37,-66.63,-19,-15.91,0,0,98.62,117.28
34,570,1009,0,63,376.11,0.0,5.97,5.97,67,359.79,40.0,5.97,5.37,16.32,-4,4.54,0,0,105.31,100.74
35,570,1009,0,62,370.14,0.0,5.97,5.97,62,370.14,0.0,5.97,5.97,0.0,0,0.0,0,0,103.64,103.64
36,570,1009,0,60,358.2,0.0,5.97,5.97,60,358.2,0.0,5.97,5.97,0.0,0,0.0,0,0,100.3,100.3
37,570,1009,0,63,376.11,0.0,5.97,5.97,60,358.2,0.0,5.97,5.97,17.91,3,5.0,0,0,105.31,100.3
38,570,1009,0,65,388.05,0.0,5.97,5.97,61,364.17,0.0,5.97,5.97,23.88,4,6.56,0,0,108.65,101.97
39,570,1009,4,86,513.42,0.0,5.97,5.97,69,411.93,0.0,5.97,5.97,101.49,17,24.64,1,9,143.76,115.34
40,570,1009,0,71,423.87,0.0,5.97,5.97,64,382.08,0.0,5.97,5.97,41.79,7,10.94,0,0,118.68,106.98
41,570,1009,1,84,451.08,50.15,5.97,5.37,64,382.08,0.0,5.97,5.97,69.0,20,18.06,1,11,126.3,106.98
42,570,1009,0,69,411.93,0.0,5.97,5.97,77,413.49,45.97,5.97,5.37,-1.56,-8,-0.38,0,0,115.34,115.78
43,570,1009,0,71,423.87,0.0,5.97,5.97,68,405.96,0.0,5.97,5.97,17.91,3,4.41,0,0,118.68,113.67
44,570,1009,0,73,435.81,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,-101.49,-17,-18.89,0,0,122.03,150.44
45,570,1009,0,75,447.75,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,-5.97,-1,-1.32,0,0,125.37,127.04
46,570,1009,1,93,499.41,55.52,5.97,5.37,77,459.69,0.0,5.97,5.97,39.72,16,8.64,1,12,139.83,128.71
47,570,1009,0,92,549.24,0.0,5.97,5.97,81,483.57,0.0,5.97,5.97,65.67,11,13.58,0,0,153.79,135.4
48,570,1009,0,85,507.45,0.0,5.97,5.97,85,507.45,0.0,5.97,5.97,0.0,0,0.0,0,0,142.09,142.09
49,570,1009,0,81,483.57,0.0,5.97,5.97,79,471.63,0.0,5.97,5.97,11.94,2,2.53,0,0,135.4,132.06
50,570,1009,4,89,531.33,0.0,5.97,5.97,72,429.84,0.0,5.97,5.97,101.49,17,23.61,1,10,148.77,120.36
51,570,1009,1,82,440.34,48.95,5.97,5.37,70,417.9,0.0,5.97,5.97,22.44,12,5.37,1,11,123.3,117.01
52,570,1009,4,86,513.42,0.0,5.97,5.97,75,447.75,0.0,5.97,5.97,65.67,11,14.67,1,10,143.76,125.37
1,179,1009,0,84,501.48,0.0,5.97,5.97,80,477.6,0.0,5.97,5.97,23.88,4,5.0,0,0,140.41,133.73
2,179,1009,1,86,461.82,51.34,5.97,5.37,71,423.87,0.0,5.97,5.97,37.95,15,8.95,1,11,129.31,118.68
3,179,1009,0,73,435.81,0.0,5.97,5.97,69,411.93,0.0,5.97,5.97,23.88,4,5.8,0,0,122.03,115.34
4,179,1009,0,68,405.96,0.0,5.97,5.97,66,394.02,0.0,5.97,5.97,11.94,2,3.03,0,0,113.67,110.33
5,179,1009,0,71,423.87,0.0,5.97,5.97,71,423.87,0.0,5.97,5.97,0.0,0,0.0,0,0,118.68,118.68
6,179,1009,0,68,405.96,0.0,5.97,5.97,87,467.19,51.94,5.97,5.37,-61.23,-19,-13.11,0,0,113.67,130.81
7,179,1009,0,75,447.75,0.0,5.97,5.97,91,543.27,0.0,5.97,5.97,-95.52,-16,-17.58,0,0,125.37,152.12
8,179,1009,0,77,459.69,0.0,5.97,5.97,88,525.36,0.0,5.97,5.97,-65.67,-11,-12.5,0,0,128.71,147.1
9,179,1009,0,81,483.57,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,-53.73,-9,-10.0,0,0,135.4,150.44
10,179,1009,0,83,495.51,0.0,5.97,5.97,80,477.6,0.0,5.97,5.97,17.91,3,3.75,0,0,138.74,133.73
11,179,1009,0,79,471.63,0.0,5.97,5.97,79,471.63,0.0,5.97,5.97,0.0,0,0.0,0,0,132.06,132.06
12,179,1009,4,87,519.39,0.0,5.97,5.97,79,471.63,0.0,5.97,5.97,47.76,8,10.13,1,10,145.43,132.06
13,179,1009,0,90,537.3,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,0.0,0,0.0,0,0,150.44,150.44
14,179,1009,0,81,483.57,0.0,5.97,5.97,99,591.03,0.0,5.97,5.97,-107.46,-18,-18.18,0,0,135.4,165.49
15,179,1009,0,73,435.81,0.0,5.97,5.97,74,441.78,0.0,5.97,5.97,-5.97,-1,-1.35,0,0,122.03,123.7
16,179,1009,0,78,465.66,0.0,5.97,5.97,83,445.71,49.55,5.97,5.37,19.95,-5,4.48,0,0,130.38,124.8
17,179,1009,0,80,477.6,0.0,5.97,5.97,103,553.11,61.49,5.97,5.37,-75.51,-23,-13.65,0,0,133.73,154.87
18,179,1009,0,69,411.93,0.0,5.97,5.97,84,501.48,0.0,5.97,5.97,-89.55,-15,-17.86,0,0,115.34,140.41
19,179,1009,0,74,441.78,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,5.97,1,1.37,0,0,123.7,122.03
20,179,1009,0,72,429.84,0.0,5.97,5.97,87,519.39,0.0,5.97,5.97,-89.55,-15,-17.24,0,0,120.36,145.43
21,179,1009,4,77,459.69,0.0,5.97,5.97,72,429.84,0.0,5.97,5.97,29.85,5,6.94,1,8,128.71,120.36
22,179,1009,0,75,447.75,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,11.94,2,2.74,0,0,125.37,122.03
23,179,1009,1,84,451.08,50.15,5.97,5.37,72,429.84,0.0,5.97,5.97,21.24,12,4.94,1,11,126.3,120.36
24,179,1009,0,83,495.51,0.0,5.97,5.97,77,459.69,0.0,5.97,5.97,35.82,6,7.79,0,0,138.74,128.71
25,179,1009,4,87,519.39,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,65.67,11,14.47,1,10,145.43,127.04
26,179,1009,0,92,549.24,0.0,5.97,5.97,90,537.3,0.0,5.97,5.97,11.94,2,2.22,0,0,153.79,150.44
27,179,1009,0,79,471.63,0.0,5.97,5.97,80,477.6,0.0,5.97,5.97,-5.97,-1,-1.25,0,0,132.06,133.73
28,179,1009,0,82,489.54,0.0,5.97,5.97,75,447.75,0.0,5.97,5.97,41.79,7,9.33,0,0,137.07,125.37
29,179,1009,0,72,429.84,0.0,5.97,5.97,76,453.72,0.0,5.97,5.97,-23.88,-4,-5.26,0,0,120.36,127.04
30,179,1009,0,71,423.87,0.0,5.97,5.97,74,441.78,0.0,5.97,5.97,-17.91,-3,-4.05,0,0,118.68,123.7
31,179,1009,0,76,453.72,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,17.91,3,4.11,0,0,127.04,122.03
32,179,1009,1,86,461.82,51.34,5.97,5.37,70,417.9,0.0,5.97,5.97,43.92,16,10.51,1,11,129.31,117.01
33,179,1009,0,73,435.81,0.0,5.97,5.97,93,499.41,55.52,5.97,5.37,-63.6,-20,-12.74,0,0,122.03,139.83
34,179,1009,0,68,405.96,0.0,5.97,5.97,76,408.12,45.37,5.97,5.37,-2.16,-8,-0.53,0,0,113.67,114.27
35,179,1009,0,71,423.87,0.0,5.97,5.97,72,429.84,0.0,5.97,5.97,-5.97,-1,-1.39,0,0,118.68,120.36
36,179,1009,0,72,429.84,0.0,5.97,5.97,67,399.99,0.0,5.97,5.97,29.85,5,7.46,0,0,120.36,112.0
37,179,1009,0,73,435.81,0.0,5.97,5.97,73,435.81,0.0,5.97,5.97,0.0,0,0.0,0,0,122.03,122.03
38,179,1009,0,73,435.81,0.0,5.97,5.97,74,441.78,0.0,5.97,5.97,-5.97,-1,-1.35,0,0,122.03,123.7
39,179,1009,4,94,561.18,0.0,5.97,5.97,85,507.45,0.0,5.97,5.97,53.73,9,10.59,1,10,157.13,142.09
